episode,episode_reward,win,avg_loss_window
1301.0,-10.0,0.0,1.9680090099573135
1302.0,-30.0,0.0,2.0086969405412676
1303.0,-3.0,1.0,1.9650860875844955
1304.0,-30.0,0.0,1.9348475188016891
1305.0,-11.0,0.0,1.9485210210084916
1306.0,-30.0,0.0,2.1479573875665663
1307.0,9.0,1.0,2.011218252778053
1308.0,-30.0,0.0,2.0830896884202956
1309.0,-18.0,1.0,2.0392508059740067
1310.0,-30.0,0.0,2.0599367886781694
1311.0,-10.0,0.0,2.054430052638054
1312.0,-30.0,0.0,2.080615648627281
1313.0,-30.0,0.0,2.2115184396505354
1314.0,-30.0,0.0,2.2849175363779066
1315.0,-30.0,0.0,2.412954556941986
1316.0,-30.0,0.0,2.476322019100189
1317.0,10.0,1.0,2.4859617233276365
1318.0,-30.0,0.0,2.3924285054206846
1319.0,-30.0,0.0,2.318772006034851
1320.0,-30.0,0.0,2.237691819667816
1321.0,-11.0,0.0,2.2335277616977693
1322.0,-30.0,0.0,2.286384803056717
1323.0,-30.0,0.0,2.425233709812164
1324.0,-30.0,0.0,2.5768808484077455
1325.0,-30.0,0.0,2.746375036239624
1326.0,-30.0,0.0,2.5900324106216432
1327.0,-30.0,0.0,2.6720004081726074
1328.0,-30.0,0.0,2.712893319129944
1329.0,-10.0,0.0,2.7055882155895232
1330.0,-30.0,0.0,2.8452804028987884
1331.0,-30.0,0.0,2.8869428515434263
1332.0,-30.0,0.0,2.95563668012619
1333.0,10.0,1.0,2.9993255496025086
1334.0,-30.0,0.0,2.899062532186508
1335.0,-30.0,0.0,2.8067049205303194
1336.0,-30.0,0.0,2.7855797469615937
1337.0,-30.0,0.0,2.809895712137222
1338.0,-30.0,0.0,2.895368593931198
1339.0,-30.0,0.0,2.9168180584907533
1340.0,-30.0,0.0,2.903493309020996
1341.0,-23.0,0.0,2.900457966327667
1342.0,8.0,1.0,2.9791064620018006
1343.0,10.0,1.0,2.9411175727844237
1344.0,-30.0,0.0,2.7820350170135497
1345.0,4.0,1.0,2.747163438796997
1346.0,-30.0,0.0,2.660720109939575
1347.0,-11.0,0.0,2.6902607917785644
1348.0,-30.0,0.0,2.52985817193985
1349.0,-30.0,0.0,2.549875670671463
1350.0,-11.0,0.0,2.3686478316783903
1351.0,-30.0,0.0,2.3126899540424346
1352.0,-30.0,0.0,2.2635906457901003
1353.0,-30.0,0.0,2.1893234491348266
1354.0,-30.0,0.0,2.340912586450577
1355.0,-30.0,0.0,2.339338278770447
1356.0,9.0,1.0,2.3061782121658325
1357.0,-30.0,0.0,2.2993845105171205
1358.0,9.0,1.0,2.208384245634079
1359.0,10.0,1.0,2.3323108315467835
1360.0,8.0,1.0,2.32546543776989
1361.0,-30.0,0.0,2.3731847196817397
1362.0,9.0,1.0,2.1495120227336884
1363.0,-10.0,0.0,2.0676937222480776
1364.0,-30.0,0.0,2.2699886202812194
1365.0,9.0,1.0,2.2753355145454406
1366.0,-10.0,0.0,2.3234633564949037
1367.0,-30.0,0.0,2.149354097247124
1368.0,-30.0,0.0,2.218289777636528
1369.0,-30.0,0.0,2.2215205878019333
1370.0,9.0,1.0,2.176665630936623
1371.0,-30.0,0.0,2.1407189637422563
1372.0,-30.0,0.0,2.175380691885948
1373.0,7.0,1.0,2.1037256687879564
1374.0,-30.0,0.0,2.002257785201073
1375.0,-30.0,0.0,1.995178261399269
1376.0,-30.0,0.0,2.0250575453042985
1377.0,-30.0,0.0,2.029294827580452
1378.0,-30.0,0.0,2.0917552322149278
1379.0,10.0,1.0,2.0537281364202498
1380.0,-30.0,0.0,2.1422330379486083
1381.0,10.0,1.0,2.1188658595085146
1382.0,-30.0,0.0,2.2433963626623155
1383.0,-30.0,0.0,2.235223689675331
1384.0,-30.0,0.0,2.0249972850084306
1385.0,-30.0,0.0,1.8965897053480147
1386.0,-30.0,0.0,1.9580074280500412
1387.0,-30.0,0.0,2.0215192675590514
1388.0,-30.0,0.0,1.9554787695407867
1389.0,-30.0,0.0,1.899466609954834
1390.0,10.0,1.0,1.9653574168682098
1391.0,-30.0,0.0,2.160342055559158
1392.0,-30.0,0.0,2.125809097290039
1393.0,-30.0,0.0,2.1534459710121157
1394.0,10.0,1.0,2.179920661449432
1395.0,-30.0,0.0,2.1645789623260496
1396.0,-30.0,0.0,2.386043357849121
1397.0,-30.0,0.0,2.598242485523224
1398.0,-30.0,0.0,2.579872691631317
1399.0,10.0,1.0,2.6023155212402345
1400.0,-30.0,0.0,2.5474883139133455
1401.0,-30.0,0.0,2.4933828204870223
1402.0,-30.0,0.0,2.4164097636938093
1403.0,10.0,1.0,2.5134726256132125
1404.0,-30.0,0.0,2.811968168616295
1405.0,9.0,1.0,2.9820344120264055
1406.0,10.0,1.0,3.245706668496132
1407.0,-30.0,0.0,3.2028027147054674
1408.0,-30.0,0.0,3.252278223633766
1409.0,-12.0,0.0,3.434756776690483
1410.0,7.0,1.0,3.5119990319013596
1411.0,8.0,1.0,3.5153400629758833
1412.0,-30.0,0.0,3.5081059724092483
1413.0,10.0,1.0,3.4970356971025467
1414.0,-30.0,0.0,3.4388208359479906
1415.0,8.0,1.0,3.5626034110784532
1416.0,10.0,1.0,3.2631418138742445
1417.0,-30.0,0.0,3.076671043038368
1418.0,-30.0,0.0,3.0989854007959368
1419.0,10.0,1.0,3.0273663967847826
1420.0,-30.0,0.0,3.2645564705133436
1421.0,-30.0,0.0,3.3277519941329956
1422.0,-30.0,0.0,3.367279422283173
1423.0,-30.0,0.0,3.3114411771297454
1424.0,-30.0,0.0,3.1361149847507477
1425.0,-30.0,0.0,3.1668708860874175
1426.0,-30.0,0.0,2.990409928560257
1427.0,-30.0,0.0,3.0139898717403413
1428.0,-30.0,0.0,2.945583999156952
1429.0,-14.0,0.0,2.973102533817291
1430.0,-30.0,0.0,2.9435420751571657
1431.0,-30.0,0.0,2.881033992767334
1432.0,-30.0,0.0,2.9486315965652468
1433.0,-30.0,0.0,3.0218873620033264
1434.0,10.0,1.0,3.1576589047908783
1435.0,-30.0,0.0,3.1724949538707734
1436.0,10.0,1.0,3.1616547226905825
1437.0,-30.0,0.0,3.0675352573394776
1438.0,-30.0,0.0,3.17075229883194
1439.0,-30.0,0.0,3.1945115268230437
1440.0,-30.0,0.0,3.0029537260532377
1441.0,-30.0,0.0,2.935868498682976
1442.0,-30.0,0.0,2.882527527213097
1443.0,-12.0,1.0,2.8748684376478195
1444.0,-30.0,0.0,2.7652612656354902
1445.0,8.0,1.0,2.5372317761182783
1446.0,-30.0,0.0,2.3222212702035905
1447.0,-30.0,0.0,2.3818986266851425
1448.0,-14.0,0.0,2.6920102387666702
1449.0,-30.0,0.0,2.5741396814584734
1450.0,-12.0,0.0,2.5452185183763505
1451.0,-30.0,0.0,2.6112014561891557
1452.0,-30.0,0.0,2.561632493138313
1453.0,-30.0,0.0,2.5757647186517714
1454.0,10.0,1.0,2.7075191289186478
1455.0,-30.0,0.0,2.591162571310997
1456.0,-30.0,0.0,2.6084427535533905
1457.0,8.0,1.0,2.71358922123909
1458.0,-30.0,0.0,2.7273861467838287
1459.0,7.0,1.0,2.7262221753597258
1460.0,-30.0,0.0,2.798747664690018
1461.0,-30.0,0.0,2.8452562898397447
1462.0,-30.0,0.0,2.887445482611656
1463.0,-30.0,0.0,2.9337104231119158
1464.0,-30.0,0.0,3.045735254883766
1465.0,9.0,1.0,3.0872194319963455
1466.0,-30.0,0.0,3.243149074912071
1467.0,-30.0,0.0,3.1657619386911393
1468.0,10.0,1.0,3.0335896641016005
1469.0,8.0,1.0,2.9586767822504045
1470.0,-11.0,0.0,2.9590111166238784
1471.0,-30.0,0.0,2.774586263298988
1472.0,-30.0,0.0,2.8176033169031145
1473.0,-30.0,0.0,2.7336581856012345
1474.0,-30.0,0.0,2.8144293934106828
1475.0,-30.0,0.0,2.8397366493940353
1476.0,-30.0,0.0,2.9259849190711975
1477.0,-30.0,0.0,2.972123622894287
1478.0,-30.0,0.0,2.9251840233802797
1479.0,10.0,1.0,3.0182092428207397
1480.0,-30.0,0.0,3.0026506662368773
1481.0,10.0,1.0,3.1743450224399568
1482.0,-30.0,0.0,3.137955552339554
1483.0,-30.0,0.0,3.0626751124858855
1484.0,6.0,1.0,2.9744150817394255
1485.0,9.0,1.0,3.0315155565738676
1486.0,-30.0,0.0,2.908001643419266
1487.0,-10.0,0.0,2.956835913658142
1488.0,-30.0,0.0,2.9016360998153687
1489.0,-30.0,0.0,3.098954904079437
1490.0,-10.0,0.0,3.0001665115356446
1491.0,-30.0,0.0,3.1391556739807127
1492.0,-30.0,0.0,3.3591722011566163
1493.0,-30.0,0.0,3.326549696922302
1494.0,-30.0,0.0,2.984373700618744
1495.0,-30.0,0.0,3.000723123550415
1496.0,-30.0,0.0,2.9212493002414703
1497.0,-30.0,0.0,2.887178212404251
1498.0,-10.0,0.0,2.781539982557297
1499.0,-30.0,0.0,2.761812847852707
1500.0,-30.0,0.0,2.77446306347847
1501.0,-30.0,0.0,2.5950580656528475
1502.0,7.0,1.0,2.6279794692993166
1503.0,-30.0,0.0,2.624041211605072
1504.0,-30.0,0.0,2.764778709411621
1505.0,-30.0,0.0,2.9184686183929442
1506.0,-30.0,0.0,2.9223800957202912
1507.0,-30.0,0.0,2.962018460035324
1508.0,8.0,1.0,2.885814142227173
1509.0,-30.0,0.0,2.8283333778381348
1510.0,-30.0,0.0,2.9953134417533875
1511.0,-10.0,0.0,2.916940760612488
1512.0,-30.0,0.0,2.6249952256679534
1513.0,8.0,1.0,2.719007819890976
1514.0,-30.0,0.0,2.8619247734546662
1515.0,-30.0,0.0,2.8753896057605743
1516.0,-30.0,0.0,2.9421987414360045
1517.0,-30.0,0.0,2.8547418236732485
1518.0,10.0,1.0,2.959894931316376
1519.0,-30.0,0.0,3.066994512081146
1520.0,8.0,1.0,2.920966586470604
1521.0,-13.0,0.0,3.2389402002096177
1522.0,9.0,1.0,3.1737590372562408
1523.0,8.0,1.0,3.2627891838550567
1524.0,-30.0,0.0,3.066960355639458
1525.0,9.0,1.0,2.98740174472332
1526.0,-30.0,0.0,2.998652771115303
1527.0,-30.0,0.0,2.9695682674646378
1528.0,-30.0,0.0,3.156242498755455
1529.0,-30.0,0.0,3.034660217165947
1530.0,-30.0,0.0,3.0336975783109663
1531.0,-30.0,0.0,2.987871727347374
1532.0,9.0,1.0,2.9792481690645216
1533.0,10.0,1.0,2.9699605971574785
1534.0,-30.0,0.0,2.832881847023964
1535.0,-30.0,0.0,2.8069027572870255
1536.0,-30.0,0.0,2.813230720162392
1537.0,10.0,1.0,2.8136208027601244
1538.0,-30.0,0.0,2.880264899134636
1539.0,-30.0,0.0,3.015972825884819
1540.0,10.0,1.0,3.1024545431137085
1541.0,-30.0,0.0,2.9199838876724242
1542.0,-30.0,0.0,3.041202077269554
1543.0,-15.0,0.0,3.0769467443227767
1544.0,8.0,1.0,3.2183660089969637
1545.0,4.0,1.0,3.370576936006546
1546.0,-30.0,0.0,3.4096701800823213
1547.0,-30.0,0.0,3.37502184510231
1548.0,10.0,1.0,3.217408758401871
1549.0,-30.0,0.0,3.1888521552085876
1550.0,6.0,1.0,3.0472115874290466
1551.0,-30.0,0.0,3.11305810213089
1552.0,-30.0,0.0,3.1321350634098053
1553.0,-30.0,0.0,3.064497393369675
1554.0,-30.0,0.0,3.1369885981082914
1555.0,-30.0,0.0,3.1849169790744782
1556.0,4.0,1.0,3.164172738790512
1557.0,-30.0,0.0,3.1497362852096558
1558.0,-30.0,0.0,3.069173848628998
1559.0,-30.0,0.0,2.699454188346863
1560.0,-30.0,0.0,2.7206045031547545
1561.0,8.0,1.0,2.564247465133667
1562.0,-30.0,0.0,2.512593162059784
1563.0,-30.0,0.0,2.453746020793915
1564.0,8.0,1.0,2.3136793702840803
1565.0,-30.0,0.0,1.9914549916982651
1566.0,-10.0,0.0,1.9692297905683518
1567.0,-30.0,0.0,1.9358592122793197
1568.0,-30.0,0.0,1.9710255831480026
1569.0,-30.0,0.0,2.006065455079079
1570.0,10.0,1.0,1.984581109881401
1571.0,-30.0,0.0,2.102448007464409
1572.0,-30.0,0.0,2.0706018596887588
1573.0,-30.0,0.0,2.1301622182130813
1574.0,-30.0,0.0,2.130646303296089
1575.0,-30.0,0.0,2.0535561352968217
1576.0,-30.0,0.0,2.108393684029579
1577.0,0.0,1.0,2.3450909525156023
1578.0,-30.0,0.0,2.263312366604805
1579.0,-30.0,0.0,2.2846075147390366
1580.0,-30.0,0.0,2.227779659628868
1581.0,-30.0,0.0,2.229997143149376
1582.0,10.0,1.0,2.3122236698865892
1583.0,-30.0,0.0,2.5324587315320968
1584.0,8.0,1.0,2.5486098885536195
1585.0,-30.0,0.0,2.569407880306244
1586.0,-30.0,0.0,2.7375125885009766
1587.0,-30.0,0.0,2.821658563613892
1588.0,-30.0,0.0,2.832841634750366
1589.0,8.0,1.0,2.772869977355003
1590.0,-30.0,0.0,2.804144361615181
1591.0,-30.0,0.0,2.7007690936326982
1592.0,-30.0,0.0,2.717260429263115
1593.0,-30.0,0.0,2.729439327120781
1594.0,-10.0,0.0,2.8624334067106245
1595.0,-30.0,0.0,2.955221936106682
1596.0,-30.0,0.0,2.922018525004387
1597.0,-30.0,0.0,2.68466794192791
1598.0,-30.0,0.0,2.6684276193380354
1599.0,7.0,1.0,2.692352572083473
1600.0,-12.0,0.0,2.7089346677064894
1601.0,-30.0,0.0,2.8042277961969377
1602.0,-30.0,0.0,2.8538049131631853
1603.0,-30.0,0.0,2.8938085943460465
1604.0,-30.0,0.0,2.970917585492134
1605.0,-30.0,0.0,2.9798922687768936
1606.0,-30.0,0.0,2.7506990879774094
1607.0,-30.0,0.0,2.683564594388008
1608.0,-12.0,0.0,2.730731573700905
1609.0,-30.0,0.0,2.783303087949753
1610.0,-30.0,0.0,2.859866899251938
1611.0,10.0,1.0,2.8166559994220735
1612.0,10.0,1.0,2.7777843356132506
1613.0,-30.0,0.0,3.04188848733902
1614.0,-30.0,0.0,2.86985981464386
1615.0,-30.0,0.0,2.8276137113571167
1616.0,-30.0,0.0,2.818969118595123
1617.0,-30.0,0.0,2.805815488100052
1618.0,9.0,1.0,2.832458621263504
1619.0,-30.0,0.0,2.8290346682071688
1620.0,-30.0,0.0,2.788250654935837
1621.0,8.0,1.0,2.7270442306995393
1622.0,-30.0,0.0,2.7864627659320833
1623.0,-30.0,0.0,2.4551045894622803
1624.0,-30.0,0.0,2.554952847957611
1625.0,4.0,1.0,2.610364758968353
1626.0,10.0,1.0,2.714201730489731
1627.0,10.0,1.0,2.7284975945949554
1628.0,8.0,1.0,2.7379858434200286
1629.0,9.0,1.0,2.6774153769016267
1630.0,-30.0,0.0,2.80095973610878
1631.0,-10.0,0.0,2.819796532392502
1632.0,-30.0,0.0,2.8336364716291427
1633.0,-10.0,0.0,2.534087750315666
1634.0,-30.0,0.0,2.5193301528692245
1635.0,9.0,1.0,2.4720612674951554
1636.0,10.0,1.0,2.7004182010889055
1637.0,-30.0,0.0,3.0543444365262986
1638.0,-30.0,0.0,3.1605816930532455
1639.0,-30.0,0.0,3.1446798712015154
1640.0,-30.0,0.0,3.391504707932472
1641.0,-30.0,0.0,3.5151417046785354
1642.0,-30.0,0.0,3.4112462431192396
1643.0,10.0,1.0,3.4650184124708177
1644.0,-30.0,0.0,3.484588286280632
1645.0,-30.0,0.0,3.5227927774190904
1646.0,-30.0,0.0,3.4366520792245865
1647.0,9.0,1.0,3.3970675468444824
1648.0,-30.0,0.0,3.500530242919922
1649.0,10.0,1.0,3.630490756034851
1650.0,-30.0,0.0,3.5428256392478943
1651.0,10.0,1.0,3.701159131526947
1652.0,10.0,1.0,3.742019084095955
1653.0,4.0,1.0,3.7304907947778703
1654.0,10.0,1.0,3.683845525979996
1655.0,10.0,1.0,3.723133754730225
1656.0,-30.0,0.0,3.6900320768356325
1657.0,10.0,1.0,3.3726529598236086
1658.0,-30.0,0.0,3.316457140445709
1659.0,-30.0,0.0,3.3137565732002257
1660.0,-30.0,0.0,3.167858564853668
1661.0,-30.0,0.0,3.0215894877910614
1662.0,10.0,1.0,3.008804923295975
1663.0,-30.0,0.0,3.055551165342331
1664.0,-30.0,0.0,2.8498911619186402
1665.0,-29.0,0.0,3.013808178901672
1666.0,-30.0,0.0,3.0245610773563385
1667.0,-30.0,0.0,3.0288016587495803
1668.0,-30.0,0.0,2.85839059650898
1669.0,-30.0,0.0,2.810656324028969
1670.0,-30.0,0.0,2.70072183907032
1671.0,-30.0,0.0,2.4631866991519926
1672.0,-30.0,0.0,2.4045385837554933
