episode,beta,episode_reward,avg_loss,win,replay_size,global_step
229.0,0.4381666666666667,-11.0,3.1170239448547363,0.0,5000.0,5246.0
230.0,0.43833333333333335,10.0,2.963592529296875,1.0,5000.0,5247.0
231.0,0.4385,8.0,2.458864212036133,1.0,5000.0,5250.0
232.0,0.4386666666666667,-12.0,2.7941815853118896,0.0,5000.0,5253.0
233.0,0.43883333333333335,-13.0,3.2142619490623474,0.0,5000.0,5257.0
234.0,0.439,-22.0,3.054830972964947,0.0,5000.0,5270.0
235.0,0.4391666666666667,-35.0,3.0211516175951276,0.0,5000.0,5305.0
236.0,0.43933333333333335,-35.0,2.900876440320696,0.0,5000.0,5340.0
237.0,0.4395,-35.0,3.0196905067988804,0.0,5000.0,5375.0
238.0,0.4396666666666667,9.0,3.1321592330932617,1.0,5000.0,5377.0
239.0,0.43983333333333335,-13.0,2.9549052814642587,1.0,5000.0,5401.0
240.0,0.44,10.0,3.186367988586426,1.0,5000.0,5402.0
241.0,0.4401666666666667,-35.0,2.978806482042585,0.0,5000.0,5437.0
242.0,0.44033333333333335,-35.0,2.9924247605460033,0.0,5000.0,5472.0
243.0,0.4405,-35.0,2.9561367103031704,0.0,5000.0,5507.0
244.0,0.4406666666666667,-35.0,3.1398706095559255,0.0,5000.0,5542.0
245.0,0.44083333333333335,-10.0,2.9745469093322754,0.0,5000.0,5543.0
246.0,0.441,-35.0,2.9700651032584053,0.0,5000.0,5578.0
247.0,0.4411666666666667,-10.0,3.427731513977051,0.0,5000.0,5579.0
248.0,0.44133333333333336,-35.0,2.9370946407318117,0.0,5000.0,5614.0
249.0,0.4415,-15.0,3.0171799659729004,0.0,5000.0,5620.0
250.0,0.4416666666666667,-35.0,2.989835384913853,0.0,5000.0,5655.0
251.0,0.44183333333333336,-35.0,3.1280663558415003,0.0,5000.0,5690.0
252.0,0.442,-24.0,2.9569222768147787,0.0,5000.0,5705.0
253.0,0.4421666666666667,-35.0,2.9506521497453964,0.0,5000.0,5740.0
254.0,0.44233333333333336,-35.0,2.89713533946446,0.0,5000.0,5775.0
